filename,total_words,english_only,danish_only,ambiguous,neither
output_CREATIVE PROMPTS_20250611_142036_28.txt,222,0,136,80,6
output_CREATIVE PROMPTS_20250611_142043_29.txt,202,0,102,98,2
output_CREATIVE PROMPTS_20250611_142052_30.txt,214,0,134,75,5
output_CREATIVE PROMPTS_20250611_143123_1.txt,318,1,198,111,8
output_CREATIVE PROMPTS_20250611_143133_2.txt,328,0,199,127,2
output_CREATIVE PROMPTS_20250611_143142_3.txt,289,5,153,130,1
output_CREATIVE PROMPTS_20250611_143149_4.txt,202,0,115,87,0
output_CREATIVE PROMPTS_20250611_143156_5.txt,142,1,76,62,3
output_CREATIVE PROMPTS_20250611_143206_6.txt,279,5,175,99,0
output_CREATIVE PROMPTS_20250611_143215_7.txt,298,4,180,105,9
output_CREATIVE PROMPTS_20250611_143224_8.txt,244,0,129,113,2
output_CREATIVE PROMPTS_20250611_143232_9.txt,269,0,155,113,1
output_CREATIVE PROMPTS_20250611_143239_10.txt,204,0,133,69,2
output_CREATIVE PROMPTS_20250611_143245_11.txt,93,0,56,37,0
output_CREATIVE PROMPTS_20250611_143253_12.txt,227,0,143,83,1
output_CREATIVE PROMPTS_20250611_143303_13.txt,351,1,218,128,4
output_CREATIVE PROMPTS_20250611_143313_14.txt,378,0,229,149,0
output_CREATIVE PROMPTS_20250611_143322_15.txt,310,0,180,129,1
output_CREATIVE PROMPTS_20250611_143327_16.txt,61,0,27,30,4
output_CREATIVE PROMPTS_20250611_143332_1.txt,338,2,222,105,9
output_CREATIVE PROMPTS_20250611_143339_17.txt,295,12,176,103,4
output_CREATIVE PROMPTS_20250611_143341_2.txt,278,1,156,119,2
output_CREATIVE PROMPTS_20250611_143349_18.txt,313,0,193,115,5
output_CREATIVE PROMPTS_20250611_143350_3.txt,374,9,202,160,3
output_CREATIVE PROMPTS_20250611_143355_19.txt,141,10,37,34,60
output_CREATIVE PROMPTS_20250611_143358_4.txt,196,0,115,80,1
output_CREATIVE PROMPTS_20250611_143405_5.txt,95,0,55,38,2
output_CREATIVE PROMPTS_20250611_143414_6.txt,268,5,162,101,0
output_CREATIVE PROMPTS_20250611_143424_7.txt,308,1,198,101,8
output_CREATIVE PROMPTS_20250611_143434_8.txt,301,0,175,126,0
output_CREATIVE PROMPTS_20250611_143442_9.txt,228,2,136,86,4
output_CREATIVE PROMPTS_20250611_143450_10.txt,225,0,134,90,1
output_CREATIVE PROMPTS_20250611_143456_11.txt,127,0,82,45,0
output_CREATIVE PROMPTS_20250611_143504_12.txt,251,0,144,107,0
output_CREATIVE PROMPTS_20250611_143514_13.txt,342,0,220,117,5
output_CREATIVE PROMPTS_20250611_143524_14.txt,392,0,236,154,2
output_CREATIVE PROMPTS_20250611_143533_15.txt,314,0,199,114,1
output_CREATIVE PROMPTS_20250611_143538_16.txt,60,1,27,25,7
output_CREATIVE PROMPTS_20250611_143549_17.txt,232,8,131,86,7
output_CREATIVE PROMPTS_20250611_143559_18.txt,314,1,195,115,3
output_CREATIVE PROMPTS_20250611_143606_19.txt,137,12,33,31,61
output_CREATIVE PROMPTS_20250611_143614_20.txt,238,0,138,100,0
output_CREATIVE PROMPTS_20250611_143621_21.txt,157,0,82,72,3
output_CREATIVE PROMPTS_20250611_145733_20.txt,217,0,135,82,0
output_CREATIVE PROMPTS_20250611_150139_21.txt,156,0,89,65,2
output_CREATIVE PROMPTS_20250611_150536_22.txt,172,0,108,64,0
output_CREATIVE PROMPTS_20250611_193006_22.txt,186,0,128,58,0
output_CREATIVE PROMPTS_20250611_193039_23.txt,247,0,150,94,3
